0.00000000	-0.00004559
1.00000000	-0.00004559
2.00000000	-0.00004559
3.00000000	-0.00004559
4.00000000	-0.00004559
5.00000000	-0.00004559
6.00000000	-0.00004559
7.00000000	-0.00004559
8.00000000	-0.00004559
9.00000000	-0.00004779
10.00000000	-0.00003932
11.00000000	-0.00002995
12.00000000	-0.00002595
13.00000000	-0.00002559
14.00000000	-0.00002915
15.00000000	-0.00003184
16.00000000	-0.00003745
17.00000000	-0.00004540
18.00000000	-0.00004491
19.00000000	-0.00003987
20.00000000	-0.00003301
21.00000000	-0.00002870
22.00000000	-0.00002661
23.00000000	-0.00002718
24.00000000	-0.00003286
25.00000000	-0.00004169
26.00000000	-0.00004377
27.00000000	-0.00004136
28.00000000	-0.00003470
29.00000000	-0.00002619
30.00000000	-0.00001968
31.00000000	-0.00001678
32.00000000	-0.00002173
33.00000000	-0.00003265
34.00000000	-0.00004278
35.00000000	-0.00004674
36.00000000	-0.00004621
37.00000000	-0.00003919
38.00000000	-0.00002554
39.00000000	-0.00001429
40.00000000	-0.00000904
41.00000000	-0.00001606
42.00000000	-0.00002799
43.00000000	-0.00004028
44.00000000	-0.00005245
45.00000000	-0.00005812
46.00000000	-0.00004915
47.00000000	-0.00002982
48.00000000	-0.00001082
49.00000000	-0.00000345
50.00000000	-0.00000587
51.00000000	-0.00001532
52.00000000	-0.00003409
53.00000000	-0.00005394
54.00000000	-0.00006178
55.00000000	-0.00005492
56.00000000	-0.00003645
57.00000000	-0.00002029
58.00000000	-0.00000939
59.00000000	-0.00000433
60.00000000	-0.00000852
61.00000000	-0.00002508
62.00000000	-0.00004362
63.00000000	-0.00005443
64.00000000	-0.00005174
65.00000000	-0.00004740
66.00000000	-0.00004054
67.00000000	-0.00002405
68.00000000	-0.00000841
69.00000000	-0.00000780
70.00000000	-0.00002055
71.00000000	-0.00003794
72.00000000	-0.00004795
73.00000000	-0.00005157
74.00000000	-0.00005350
75.00000000	-0.00004421
76.00000000	-0.00002748
77.00000000	-0.00001670
78.00000000	-0.00001613
79.00000000	-0.00002709
80.00000000	-0.00003486
81.00000000	-0.00003683
82.00000000	-0.00004550
83.00000000	-0.00005025
84.00000000	-0.00004742
85.00000000	-0.00003998
86.00000000	-0.00003093
87.00000000	-0.00002887
88.00000000	-0.00002987
89.00000000	-0.00002838
90.00000000	-0.00003382
91.00000000	-0.00004421
92.00000000	-0.00005219
93.00000000	-0.00005377
94.00000000	-0.00004786
95.00000000	-0.00004027
96.00000000	-0.00003795
97.00000000	-0.00003341
98.00000000	-0.00003034
99.00000000	-0.00003603
100.00000000	-0.00004194
101.00000000	-0.00004890
102.00000000	-0.00005036
103.00000000	-0.00004694
104.00000000	-0.00004890
105.00000000	-0.00004974
106.00000000	-0.00004452
107.00000000	-0.00003867
108.00000000	-0.00003293
109.00000000	-0.00003358
110.00000000	-0.00003953
111.00000000	-0.00004270
112.00000000	-0.00004889
113.00000000	-0.00005623
114.00000000	-0.00005777
115.00000000	-0.00005392
116.00000000	-0.00004566
117.00000000	-0.00003928
118.00000000	-0.00004110
119.00000000	-0.00003993
120.00000000	-0.00003716
121.00000000	-0.00004043
122.00000000	-0.00004893
123.00000000	-0.00005621
124.00000000	-0.00005593
125.00000000	-0.00005324
126.00000000	-0.00005483
127.00000000	-0.00005341
128.00000000	-0.00004107
129.00000000	-0.00003159
130.00000000	-0.00003108
131.00000000	-0.00004184
132.00000000	-0.00005122
133.00000000	-0.00005642
134.00000000	-0.00005878
135.00000000	-0.00006295
136.00000000	-0.00005907
137.00000000	-0.00004541
138.00000000	-0.00003617
139.00000000	-0.00004100
140.00000000	-0.00004386
141.00000000	-0.00004384
142.00000000	-0.00004454
143.00000000	-0.00005293
144.00000000	-0.00006415
145.00000000	-0.00006122
146.00000000	-0.00005290
